band.name,band.genre,band.numberOfParticipants,band.singlesCount,band.description,band.albumsCount,coord.x,coord.y,album.name,album.sales,front.name,front.eyeColor,front.hairColor,front.country,front.weight,front.birthday,loc.x,loc.y,loc.name
Band_1000,ROCK,1,1,Desc 1000,1,11.0,250.0,Album_1000,101000,Front_1000,ORANGE,WHITE,UNITED_KINGDOM,60,1980-01-21,1100,20.5,Loc_1000
Band_1001,BLUES,2,2,Desc 1001,2,11.001,250.5,Album_1001,101100,Front_1001,WHITE,GREEN,FRANCE,61,1981-02-22,1101,20.6,Loc_1001
Band_1002,POP,3,3,Desc 1002,3,11.002,251.0,Album_1002,101200,Front_1002,GREEN,ORANGE,SOUTH_KOREA,62,1982-03-23,1102,20.7,Loc_1002
Band_1003,POST_PUNK,4,4,Desc 1003,4,11.003,251.5,Album_1003,101300,Front_1003,ORANGE,WHITE,NORTH_KOREA,63,1983-04-24,1103,20.8,Loc_1003
Band_1004,PSYCHEDELIC_CLOUD_RAP,5,5,Desc 1004,5,11.004,252.0,Album_1004,101400,Front_1004,WHITE,GREEN,UNITED_KINGDOM,64,1984-05-25,1104,20.9,Loc_1004
Band_1005,ROCK,6,6,Desc 1005,6,11.005,252.5,Album_1005,101500,Front_1005,GREEN,ORANGE,FRANCE,65,1985-06-26,1105,21.0,Loc_1005
Band_1006,BLUES,7,7,Desc 1006,7,11.006,253.0,Album_1006,101600,Front_1006,ORANGE,WHITE,SOUTH_KOREA,66,1986-07-27,1106,21.1,Loc_1006
Band_1007,POP,8,8,Desc 1007,8,11.007,253.5,Album_1007,101700,Front_1007,WHITE,GREEN,NORTH_KOREA,67,1987-08-28,1107,21.2,Loc_1007
Band_1008,POST_PUNK,9,9,Desc 1008,9,11.008,254.0,Album_1008,101800,Front_1008,GREEN,ORANGE,UNITED_KINGDOM,68,1988-01-01,1108,21.3,Loc_1008
Band_1009,PSYCHEDELIC_CLOUD_RAP,10,10,Desc 1009,10,11.009,254.5,Album_1009,101900,Front_1009,ORANGE,WHITE,FRANCE,69,1989-02-02,1109,21.4,Loc_1009
Band_1010,ROCK,11,11,Desc 1010,11,11.01,255.0,Album_1010,102000,Front_1010,WHITE,GREEN,SOUTH_KOREA,70,1980-03-03,1110,21.5,Loc_1010
Band_1011,BLUES,12,12,Desc 1011,12,11.011,255.5,Album_1011,102100,Front_1011,GREEN,ORANGE,NORTH_KOREA,71,1981-04-04,1111,21.6,Loc_1011
Band_1012,POP,13,13,Desc 1012,13,11.012,256.0,Album_1012,102200,Front_1012,ORANGE,WHITE,UNITED_KINGDOM,72,1982-05-05,1112,21.7,Loc_1012
Band_1013,POST_PUNK,14,14,Desc 1013,14,11.013,256.5,Album_1013,102300,Front_1013,WHITE,GREEN,FRANCE,73,1983-06-06,1113,21.8,Loc_1013
Band_1014,PSYCHEDELIC_CLOUD_RAP,15,15,Desc 1014,15,11.014,257.0,Album_1014,102400,Front_1014,GREEN,ORANGE,SOUTH_KOREA,74,1984-07-07,1114,21.9,Loc_1014
Band_1015,ROCK,16,16,Desc 1015,16,11.015,257.5,Album_1015,102500,Front_1015,ORANGE,WHITE,NORTH_KOREA,75,1985-08-08,1115,22.0,Loc_1015
Band_1016,BLUES,17,17,Desc 1016,17,11.016,258.0,Album_1016,102600,Front_1016,WHITE,GREEN,UNITED_KINGDOM,76,1986-01-09,1116,22.1,Loc_1016
Band_1017,POP,18,18,Desc 1017,18,11.017,258.5,Album_1017,102700,Front_1017,GREEN,ORANGE,FRANCE,77,1987-02-10,1117,22.2,Loc_1017
Band_1018,POST_PUNK,19,19,Desc 1018,19,11.018,259.0,Album_1018,102800,Front_1018,ORANGE,WHITE,SOUTH_KOREA,78,1988-03-11,1118,22.3,Loc_1018
Band_1019,PSYCHEDELIC_CLOUD_RAP,20,20,Desc 1019,20,11.019,259.5,Album_1019,102900,Front_1019,WHITE,GREEN,NORTH_KOREA,79,1989-04-12,1119,22.4,Loc_1019
Band_1020,ROCK,21,21,Desc 1020,1,11.02,260.0,Album_1020,103000,Front_1020,GREEN,ORANGE,UNITED_KINGDOM,80,1980-05-13,1120,22.5,Loc_1020
Band_1021,BLUES,22,22,Desc 1021,2,11.021,260.5,Album_1021,103100,Front_1021,ORANGE,WHITE,FRANCE,81,1981-06-14,1121,22.6,Loc_1021
Band_1022,POP,23,23,Desc 1022,3,11.022,261.0,Album_1022,103200,Front_1022,WHITE,GREEN,SOUTH_KOREA,82,1982-07-15,1122,22.7,Loc_1022
Band_1023,POST_PUNK,24,24,Desc 1023,4,11.023,261.5,Album_1023,103300,Front_1023,GREEN,ORANGE,NORTH_KOREA,83,1983-08-16,1123,22.8,Loc_1023
Band_1024,PSYCHEDELIC_CLOUD_RAP,25,25,Desc 1024,5,11.024000000000001,262.0,Album_1024,103400,Front_1024,ORANGE,WHITE,UNITED_KINGDOM,84,1984-01-17,1124,22.9,Loc_1024
Band_1025,ROCK,26,26,Desc 1025,6,11.025,262.5,Album_1025,103500,Front_1025,WHITE,GREEN,FRANCE,85,1985-02-18,1125,23.0,Loc_1025
Band_1026,BLUES,27,27,Desc 1026,7,11.026,263.0,Album_1026,103600,Front_1026,GREEN,ORANGE,SOUTH_KOREA,86,1986-03-19,1126,23.1,Loc_1026
Band_1027,POP,28,28,Desc 1027,8,11.027,263.5,Album_1027,103700,Front_1027,ORANGE,WHITE,NORTH_KOREA,87,1987-04-20,1127,23.2,Loc_1027
Band_1028,POST_PUNK,29,29,Desc 1028,9,11.028,264.0,Album_1028,103800,Front_1028,WHITE,GREEN,UNITED_KINGDOM,88,1988-05-21,1128,23.3,Loc_1028
Band_1029,PSYCHEDELIC_CLOUD_RAP,30,30,Desc 1029,10,11.029,264.5,Album_1029,103900,Front_1029,GREEN,ORANGE,FRANCE,89,1989-06-22,1129,23.4,Loc_1029
Band_1030,ROCK,31,31,Desc 1030,11,11.03,265.0,Album_1030,104000,Front_1030,ORANGE,WHITE,SOUTH_KOREA,90,1980-07-23,1130,23.5,Loc_1030
Band_1031,BLUES,32,32,Desc 1031,12,11.031,265.5,Album_1031,104100,Front_1031,WHITE,GREEN,NORTH_KOREA,91,1981-08-24,1131,23.6,Loc_1031
Band_1032,POP,33,33,Desc 1032,13,11.032,266.0,Album_1032,104200,Front_1032,GREEN,ORANGE,UNITED_KINGDOM,92,1982-01-25,1132,23.7,Loc_1032
Band_1033,POST_PUNK,34,34,Desc 1033,14,11.033,266.5,Album_1033,104300,Front_1033,ORANGE,WHITE,FRANCE,93,1983-02-26,1133,23.8,Loc_1033
Band_1034,PSYCHEDELIC_CLOUD_RAP,35,35,Desc 1034,15,11.034,267.0,Album_1034,104400,Front_1034,WHITE,GREEN,SOUTH_KOREA,94,1984-03-27,1134,23.9,Loc_1034
Band_1035,ROCK,36,36,Desc 1035,16,11.035,267.5,Album_1035,104500,Front_1035,GREEN,ORANGE,NORTH_KOREA,95,1985-04-28,1135,24.0,Loc_1035
Band_1036,BLUES,37,37,Desc 1036,17,11.036,268.0,Album_1036,104600,Front_1036,ORANGE,WHITE,UNITED_KINGDOM,96,1986-05-01,1136,24.1,Loc_1036
Band_1037,POP,38,38,Desc 1037,18,11.036999999999999,268.5,Album_1037,104700,Front_1037,WHITE,GREEN,FRANCE,97,1987-06-02,1137,24.2,Loc_1037
Band_1038,POST_PUNK,39,39,Desc 1038,19,11.038,269.0,Album_1038,104800,Front_1038,GREEN,ORANGE,SOUTH_KOREA,98,1988-07-03,1138,24.3,Loc_1038
Band_1039,PSYCHEDELIC_CLOUD_RAP,40,40,Desc 1039,20,11.039,269.5,Album_1039,104900,Front_1039,ORANGE,WHITE,NORTH_KOREA,99,1989-08-04,1139,24.4,Loc_1039
Band_1040,ROCK,41,41,Desc 1040,1,11.04,270.0,Album_1040,105000,Front_1040,WHITE,GREEN,UNITED_KINGDOM,60,1980-01-05,1140,24.5,Loc_1040
Band_1041,BLUES,42,42,Desc 1041,2,11.041,270.5,Album_1041,105100,Front_1041,GREEN,ORANGE,FRANCE,61,1981-02-06,1141,24.6,Loc_1041
Band_1042,POP,43,43,Desc 1042,3,11.042,271.0,Album_1042,105200,Front_1042,ORANGE,WHITE,SOUTH_KOREA,62,1982-03-07,1142,24.7,Loc_1042
Band_1043,POST_PUNK,44,44,Desc 1043,4,11.043,271.5,Album_1043,105300,Front_1043,WHITE,GREEN,NORTH_KOREA,63,1983-04-08,1143,24.8,Loc_1043
Band_1044,PSYCHEDELIC_CLOUD_RAP,45,45,Desc 1044,5,11.044,272.0,Album_1044,105400,Front_1044,GREEN,ORANGE,UNITED_KINGDOM,64,1984-05-09,1144,24.9,Loc_1044
Band_1045,ROCK,46,46,Desc 1045,6,11.045,272.5,Album_1045,105500,Front_1045,ORANGE,WHITE,FRANCE,65,1985-06-10,1145,25.0,Loc_1045
Band_1046,BLUES,47,47,Desc 1046,7,11.046,273.0,Album_1046,105600,Front_1046,WHITE,GREEN,SOUTH_KOREA,66,1986-07-11,1146,25.1,Loc_1046
Band_1047,POP,48,48,Desc 1047,8,11.047,273.5,Album_1047,105700,Front_1047,GREEN,ORANGE,NORTH_KOREA,67,1987-08-12,1147,25.2,Loc_1047
Band_1048,POST_PUNK,49,49,Desc 1048,9,11.048,274.0,Album_1048,105800,Front_1048,ORANGE,WHITE,UNITED_KINGDOM,68,1988-01-13,1148,25.3,Loc_1048
Band_1049,PSYCHEDELIC_CLOUD_RAP,50,50,Desc 1049,10,11.049,274.5,Album_1049,105900,Front_1049,WHITE,GREEN,FRANCE,69,1989-02-14,1149,25.4,Loc_1049
Band_1050,ROCK,51,1,Desc 1050,11,11.05,275.0,Album_1050,106000,Front_1050,GREEN,ORANGE,SOUTH_KOREA,70,1980-03-15,1150,25.5,Loc_1050
Band_1051,BLUES,52,2,Desc 1051,12,11.051,275.5,Album_1051,106100,Front_1051,ORANGE,WHITE,NORTH_KOREA,71,1981-04-16,1151,25.6,Loc_1051
Band_1052,POP,53,3,Desc 1052,13,11.052,276.0,Album_1052,106200,Front_1052,WHITE,GREEN,UNITED_KINGDOM,72,1982-05-17,1152,25.7,Loc_1052
Band_1053,POST_PUNK,54,4,Desc 1053,14,11.053,276.5,Album_1053,106300,Front_1053,GREEN,ORANGE,FRANCE,73,1983-06-18,1153,25.8,Loc_1053
Band_1054,PSYCHEDELIC_CLOUD_RAP,55,5,Desc 1054,15,11.054,277.0,Album_1054,106400,Front_1054,ORANGE,WHITE,SOUTH_KOREA,74,1984-07-19,1154,25.9,Loc_1054
Band_1055,ROCK,56,6,Desc 1055,16,11.055,277.5,Album_1055,106500,Front_1055,WHITE,GREEN,NORTH_KOREA,75,1985-08-20,1155,26.0,Loc_1055
Band_1056,BLUES,57,7,Desc 1056,17,11.056000000000001,278.0,Album_1056,106600,Front_1056,GREEN,ORANGE,UNITED_KINGDOM,76,1986-01-21,1156,26.1,Loc_1056
Band_1057,POP,58,8,Desc 1057,18,11.057,278.5,Album_1057,106700,Front_1057,ORANGE,WHITE,FRANCE,77,1987-02-22,1157,26.2,Loc_1057
Band_1058,POST_PUNK,59,9,Desc 1058,19,11.058,279.0,Album_1058,106800,Front_1058,WHITE,GREEN,SOUTH_KOREA,78,1988-03-23,1158,26.3,Loc_1058
Band_1059,PSYCHEDELIC_CLOUD_RAP,60,10,Desc 1059,20,11.059,279.5,Album_1059,106900,Front_1059,GREEN,ORANGE,NORTH_KOREA,79,1989-04-24,1159,26.4,Loc_1059
Band_1060,ROCK,61,11,Desc 1060,1,11.06,280.0,Album_1060,107000,Front_1060,ORANGE,WHITE,UNITED_KINGDOM,80,1980-05-25,1160,26.5,Loc_1060
Band_1061,BLUES,62,12,Desc 1061,2,11.061,280.5,Album_1061,107100,Front_1061,WHITE,GREEN,FRANCE,81,1981-06-26,1161,26.6,Loc_1061
Band_1062,POP,63,13,Desc 1062,3,11.062,281.0,Album_1062,107200,Front_1062,GREEN,ORANGE,SOUTH_KOREA,82,1982-07-27,1162,26.7,Loc_1062
Band_1063,POST_PUNK,64,14,Desc 1063,4,11.063,281.5,Album_1063,107300,Front_1063,ORANGE,WHITE,NORTH_KOREA,83,1983-08-28,1163,26.8,Loc_1063
Band_1064,PSYCHEDELIC_CLOUD_RAP,65,15,Desc 1064,5,11.064,282.0,Album_1064,107400,Front_1064,WHITE,GREEN,UNITED_KINGDOM,84,1984-01-01,1164,26.9,Loc_1064
Band_1065,ROCK,66,16,Desc 1065,6,11.065,282.5,Album_1065,107500,Front_1065,GREEN,ORANGE,FRANCE,85,1985-02-02,1165,27.0,Loc_1065
Band_1066,BLUES,67,17,Desc 1066,7,11.066,283.0,Album_1066,107600,Front_1066,ORANGE,WHITE,SOUTH_KOREA,86,1986-03-03,1166,27.1,Loc_1066
Band_1067,POP,68,18,Desc 1067,8,11.067,283.5,Album_1067,107700,Front_1067,WHITE,GREEN,NORTH_KOREA,87,1987-04-04,1167,27.2,Loc_1067
Band_1068,POST_PUNK,69,19,Desc 1068,9,11.068,284.0,Album_1068,107800,Front_1068,GREEN,ORANGE,UNITED_KINGDOM,88,1988-05-05,1168,27.3,Loc_1068
Band_1069,PSYCHEDELIC_CLOUD_RAP,70,20,Desc 1069,10,11.068999999999999,284.5,Album_1069,107900,Front_1069,ORANGE,WHITE,FRANCE,89,1989-06-06,1169,27.4,Loc_1069
Band_1070,ROCK,71,21,Desc 1070,11,11.07,285.0,Album_1070,108000,Front_1070,WHITE,GREEN,SOUTH_KOREA,90,1980-07-07,1170,27.5,Loc_1070
Band_1071,BLUES,72,22,Desc 1071,12,11.071,285.5,Album_1071,108100,Front_1071,GREEN,ORANGE,NORTH_KOREA,91,1981-08-08,1171,27.6,Loc_1071
Band_1072,POP,73,23,Desc 1072,13,11.072,286.0,Album_1072,108200,Front_1072,ORANGE,WHITE,UNITED_KINGDOM,92,1982-01-09,1172,27.7,Loc_1072
Band_1073,POST_PUNK,74,24,Desc 1073,14,11.073,286.5,Album_1073,108300,Front_1073,WHITE,GREEN,FRANCE,93,1983-02-10,1173,27.8,Loc_1073
Band_1074,PSYCHEDELIC_CLOUD_RAP,75,25,Desc 1074,15,11.074,287.0,Album_1074,108400,Front_1074,GREEN,ORANGE,SOUTH_KOREA,94,1984-03-11,1174,27.9,Loc_1074
Band_1075,ROCK,76,26,Desc 1075,16,11.075,287.5,Album_1075,108500,Front_1075,ORANGE,WHITE,NORTH_KOREA,95,1985-04-12,1175,28.0,Loc_1075
Band_1076,BLUES,77,27,Desc 1076,17,11.076,288.0,Album_1076,108600,Front_1076,WHITE,GREEN,UNITED_KINGDOM,96,1986-05-13,1176,28.1,Loc_1076
Band_1077,POP,78,28,Desc 1077,18,11.077,288.5,Album_1077,108700,Front_1077,GREEN,ORANGE,FRANCE,97,1987-06-14,1177,28.2,Loc_1077
Band_1078,POST_PUNK,79,29,Desc 1078,19,11.078,289.0,Album_1078,108800,Front_1078,ORANGE,WHITE,SOUTH_KOREA,98,1988-07-15,1178,28.3,Loc_1078
Band_1079,PSYCHEDELIC_CLOUD_RAP,80,30,Desc 1079,20,11.079,289.5,Album_1079,108900,Front_1079,WHITE,GREEN,NORTH_KOREA,99,1989-08-16,1179,28.4,Loc_1079
Band_1080,ROCK,81,31,Desc 1080,1,11.08,290.0,Album_1080,109000,Front_1080,GREEN,ORANGE,UNITED_KINGDOM,60,1980-01-17,1180,28.5,Loc_1080
Band_1081,BLUES,82,32,Desc 1081,2,11.081,290.5,Album_1081,109100,Front_1081,ORANGE,WHITE,FRANCE,61,1981-02-18,1181,28.6,Loc_1081
Band_1082,POP,83,33,Desc 1082,3,11.082,291.0,Album_1082,109200,Front_1082,WHITE,GREEN,SOUTH_KOREA,62,1982-03-19,1182,28.700000000000003,Loc_1082
Band_1083,POST_PUNK,84,34,Desc 1083,4,11.083,291.5,Album_1083,109300,Front_1083,GREEN,ORANGE,NORTH_KOREA,63,1983-04-20,1183,28.8,Loc_1083
Band_1084,PSYCHEDELIC_CLOUD_RAP,85,35,Desc 1084,5,11.084,292.0,Album_1084,109400,Front_1084,ORANGE,WHITE,UNITED_KINGDOM,64,1984-05-21,1184,28.9,Loc_1084
Band_1085,ROCK,86,36,Desc 1085,6,11.085,292.5,Album_1085,109500,Front_1085,WHITE,GREEN,FRANCE,65,1985-06-22,1185,29.0,Loc_1085
Band_1086,BLUES,87,37,Desc 1086,7,11.086,293.0,Album_1086,109600,Front_1086,GREEN,ORANGE,SOUTH_KOREA,66,1986-07-23,1186,29.1,Loc_1086
Band_1087,POP,88,38,Desc 1087,8,11.087,293.5,Album_1087,109700,Front_1087,ORANGE,WHITE,NORTH_KOREA,67,1987-08-24,1187,29.200000000000003,Loc_1087
Band_1088,POST_PUNK,89,39,Desc 1088,9,11.088000000000001,294.0,Album_1088,109800,Front_1088,WHITE,GREEN,UNITED_KINGDOM,68,1988-01-25,1188,29.3,Loc_1088
Band_1089,PSYCHEDELIC_CLOUD_RAP,90,40,Desc 1089,10,11.089,294.5,Album_1089,109900,Front_1089,GREEN,ORANGE,FRANCE,69,1989-02-26,1189,29.4,Loc_1089
Band_1090,ROCK,91,41,Desc 1090,11,11.09,295.0,Album_1090,110000,Front_1090,ORANGE,WHITE,SOUTH_KOREA,70,1980-03-27,1190,29.5,Loc_1090
Band_1091,BLUES,92,42,Desc 1091,12,11.091,295.5,Album_1091,110100,Front_1091,WHITE,GREEN,NORTH_KOREA,71,1981-04-28,1191,29.6,Loc_1091
Band_1092,POP,93,43,Desc 1092,13,11.092,296.0,Album_1092,110200,Front_1092,GREEN,ORANGE,UNITED_KINGDOM,72,1982-05-01,1192,29.700000000000003,Loc_1092
Band_1093,POST_PUNK,94,44,Desc 1093,14,11.093,296.5,Album_1093,110300,Front_1093,ORANGE,WHITE,FRANCE,73,1983-06-02,1193,29.8,Loc_1093
Band_1094,PSYCHEDELIC_CLOUD_RAP,95,45,Desc 1094,15,11.094,297.0,Album_1094,110400,Front_1094,WHITE,GREEN,SOUTH_KOREA,74,1984-07-03,1194,29.9,Loc_1094
Band_1095,ROCK,96,46,Desc 1095,16,11.095,297.5,Album_1095,110500,Front_1095,GREEN,ORANGE,NORTH_KOREA,75,1985-08-04,1195,30.0,Loc_1095
Band_1096,BLUES,97,47,Desc 1096,17,11.096,298.0,Album_1096,110600,Front_1096,ORANGE,WHITE,UNITED_KINGDOM,76,1986-01-05,1196,30.1,Loc_1096
Band_1097,POP,98,48,Desc 1097,18,11.097,298.5,Album_1097,110700,Front_1097,WHITE,GREEN,FRANCE,77,1987-02-06,1197,30.200000000000003,Loc_1097
Band_1098,POST_PUNK,99,49,Desc 1098,19,11.098,299.0,Album_1098,110800,Front_1098,GREEN,ORANGE,SOUTH_KOREA,78,1988-03-07,1198,30.3,Loc_1098
Band_1099,PSYCHEDELIC_CLOUD_RAP,100,50,Desc 1099,20,11.099,299.5,Album_1099,110900,Front_1099,ORANGE,WHITE,NORTH_KOREA,79,1989-04-08,1199,30.4,Loc_1099
Band_1100,ROCK,1,1,Desc 1100,1,11.1,300.0,Album_1100,111000,Front_1100,WHITE,GREEN,UNITED_KINGDOM,80,1980-05-09,1200,20.5,Loc_1100
Band_1101,BLUES,2,2,Desc 1101,2,11.100999999999999,300.5,Album_1101,111100,Front_1101,GREEN,ORANGE,FRANCE,81,1981-06-10,1201,20.6,Loc_1101
Band_1102,POP,3,3,Desc 1102,3,11.102,301.0,Album_1102,111200,Front_1102,ORANGE,WHITE,SOUTH_KOREA,82,1982-07-11,1202,20.7,Loc_1102
Band_1103,POST_PUNK,4,4,Desc 1103,4,11.103,301.5,Album_1103,111300,Front_1103,WHITE,GREEN,NORTH_KOREA,83,1983-08-12,1203,20.8,Loc_1103
Band_1104,PSYCHEDELIC_CLOUD_RAP,5,5,Desc 1104,5,11.104,302.0,Album_1104,111400,Front_1104,GREEN,ORANGE,UNITED_KINGDOM,84,1984-01-13,1204,20.9,Loc_1104
Band_1105,ROCK,6,6,Desc 1105,6,11.105,302.5,Album_1105,111500,Front_1105,ORANGE,WHITE,FRANCE,85,1985-02-14,1205,21.0,Loc_1105
Band_1106,BLUES,7,7,Desc 1106,7,11.106,303.0,Album_1106,111600,Front_1106,WHITE,GREEN,SOUTH_KOREA,86,1986-03-15,1206,21.1,Loc_1106
Band_1107,POP,8,8,Desc 1107,8,11.107,303.5,Album_1107,111700,Front_1107,GREEN,ORANGE,NORTH_KOREA,87,1987-04-16,1207,21.2,Loc_1107
Band_1108,POST_PUNK,9,9,Desc 1108,9,11.108,304.0,Album_1108,111800,Front_1108,ORANGE,WHITE,UNITED_KINGDOM,88,1988-05-17,1208,21.3,Loc_1108
Band_1109,PSYCHEDELIC_CLOUD_RAP,10,10,Desc 1109,10,11.109,304.5,Album_1109,111900,Front_1109,WHITE,GREEN,FRANCE,89,1989-06-18,1209,21.4,Loc_1109
Band_1110,ROCK,11,11,Desc 1110,11,11.11,305.0,Album_1110,112000,Front_1110,GREEN,ORANGE,SOUTH_KOREA,90,1980-07-19,1210,21.5,Loc_1110
Band_1111,BLUES,12,12,Desc 1111,12,11.111,305.5,Album_1111,112100,Front_1111,ORANGE,WHITE,NORTH_KOREA,91,1981-08-20,1211,21.6,Loc_1111
Band_1112,POP,13,13,Desc 1112,13,11.112,306.0,Album_1112,112200,Front_1112,WHITE,GREEN,UNITED_KINGDOM,92,1982-01-21,1212,21.7,Loc_1112
Band_1113,POST_PUNK,14,14,Desc 1113,14,11.113,306.5,Album_1113,112300,Front_1113,GREEN,ORANGE,FRANCE,93,1983-02-22,1213,21.8,Loc_1113
Band_1114,PSYCHEDELIC_CLOUD_RAP,15,15,Desc 1114,15,11.114,307.0,Album_1114,112400,Front_1114,ORANGE,WHITE,SOUTH_KOREA,94,1984-03-23,1214,21.9,Loc_1114
Band_1115,ROCK,16,16,Desc 1115,16,11.115,307.5,Album_1115,112500,Front_1115,WHITE,GREEN,NORTH_KOREA,95,1985-04-24,1215,22.0,Loc_1115
Band_1116,BLUES,17,17,Desc 1116,17,11.116,308.0,Album_1116,112600,Front_1116,GREEN,ORANGE,UNITED_KINGDOM,96,1986-05-25,1216,22.1,Loc_1116
Band_1117,POP,18,18,Desc 1117,18,11.117,308.5,Album_1117,112700,Front_1117,ORANGE,WHITE,FRANCE,97,1987-06-26,1217,22.2,Loc_1117
Band_1118,POST_PUNK,19,19,Desc 1118,19,11.118,309.0,Album_1118,112800,Front_1118,WHITE,GREEN,SOUTH_KOREA,98,1988-07-27,1218,22.3,Loc_1118
Band_1119,PSYCHEDELIC_CLOUD_RAP,20,20,Desc 1119,20,11.119,309.5,Album_1119,112900,Front_1119,GREEN,ORANGE,NORTH_KOREA,99,1989-08-28,1219,22.4,Loc_1119
Band_1120,ROCK,21,21,Desc 1120,1,11.120000000000001,310.0,Album_1120,113000,Front_1120,ORANGE,WHITE,UNITED_KINGDOM,60,1980-01-01,1220,22.5,Loc_1120
Band_1121,BLUES,22,22,Desc 1121,2,11.121,310.5,Album_1121,113100,Front_1121,WHITE,GREEN,FRANCE,61,1981-02-02,1221,22.6,Loc_1121
Band_1122,POP,23,23,Desc 1122,3,11.122,311.0,Album_1122,113200,Front_1122,GREEN,ORANGE,SOUTH_KOREA,62,1982-03-03,1222,22.7,Loc_1122
Band_1123,POST_PUNK,24,24,Desc 1123,4,11.123,311.5,Album_1123,113300,Front_1123,ORANGE,WHITE,NORTH_KOREA,63,1983-04-04,1223,22.8,Loc_1123
Band_1124,PSYCHEDELIC_CLOUD_RAP,25,25,Desc 1124,5,11.124,312.0,Album_1124,113400,Front_1124,WHITE,GREEN,UNITED_KINGDOM,64,1984-05-05,1224,22.9,Loc_1124
Band_1125,ROCK,26,26,Desc 1125,6,11.125,312.5,Album_1125,113500,Front_1125,GREEN,ORANGE,FRANCE,65,1985-06-06,1225,23.0,Loc_1125
Band_1126,BLUES,27,27,Desc 1126,7,11.126,313.0,Album_1126,113600,Front_1126,ORANGE,WHITE,SOUTH_KOREA,66,1986-07-07,1226,23.1,Loc_1126
Band_1127,POP,28,28,Desc 1127,8,11.127,313.5,Album_1127,113700,Front_1127,WHITE,GREEN,NORTH_KOREA,67,1987-08-08,1227,23.2,Loc_1127
Band_1128,POST_PUNK,29,29,Desc 1128,9,11.128,314.0,Album_1128,113800,Front_1128,GREEN,ORANGE,UNITED_KINGDOM,68,1988-01-09,1228,23.3,Loc_1128
Band_1129,PSYCHEDELIC_CLOUD_RAP,30,30,Desc 1129,10,11.129,314.5,Album_1129,113900,Front_1129,ORANGE,WHITE,FRANCE,69,1989-02-10,1229,23.4,Loc_1129
Band_1130,ROCK,31,31,Desc 1130,11,11.13,315.0,Album_1130,114000,Front_1130,WHITE,GREEN,SOUTH_KOREA,70,1980-03-11,1230,23.5,Loc_1130
Band_1131,BLUES,32,32,Desc 1131,12,11.131,315.5,Album_1131,114100,Front_1131,GREEN,ORANGE,NORTH_KOREA,71,1981-04-12,1231,23.6,Loc_1131
Band_1132,POP,33,33,Desc 1132,13,11.132,316.0,Album_1132,114200,Front_1132,ORANGE,WHITE,UNITED_KINGDOM,72,1982-05-13,1232,23.7,Loc_1132
Band_1133,POST_PUNK,34,34,Desc 1133,14,11.133,316.5,Album_1133,114300,Front_1133,WHITE,GREEN,FRANCE,73,1983-06-14,1233,23.8,Loc_1133
Band_1134,PSYCHEDELIC_CLOUD_RAP,35,35,Desc 1134,15,11.134,317.0,Album_1134,114400,Front_1134,GREEN,ORANGE,SOUTH_KOREA,74,1984-07-15,1234,23.9,Loc_1134
Band_1135,ROCK,36,36,Desc 1135,16,11.135,317.5,Album_1135,114500,Front_1135,ORANGE,WHITE,NORTH_KOREA,75,1985-08-16,1235,24.0,Loc_1135
Band_1136,BLUES,37,37,Desc 1136,17,11.136,318.0,Album_1136,114600,Front_1136,WHITE,GREEN,UNITED_KINGDOM,76,1986-01-17,1236,24.1,Loc_1136
Band_1137,POP,38,38,Desc 1137,18,11.137,318.5,Album_1137,114700,Front_1137,GREEN,ORANGE,FRANCE,77,1987-02-18,1237,24.2,Loc_1137
Band_1138,POST_PUNK,39,39,Desc 1138,19,11.138,319.0,Album_1138,114800,Front_1138,ORANGE,WHITE,SOUTH_KOREA,78,1988-03-19,1238,24.3,Loc_1138
Band_1139,PSYCHEDELIC_CLOUD_RAP,40,40,Desc 1139,20,11.139,319.5,Album_1139,114900,Front_1139,WHITE,GREEN,NORTH_KOREA,79,1989-04-20,1239,24.4,Loc_1139
Band_1140,ROCK,41,41,Desc 1140,1,11.14,320.0,Album_1140,115000,Front_1140,GREEN,ORANGE,UNITED_KINGDOM,80,1980-05-21,1240,24.5,Loc_1140
Band_1141,BLUES,42,42,Desc 1141,2,11.141,320.5,Album_1141,115100,Front_1141,ORANGE,WHITE,FRANCE,81,1981-06-22,1241,24.6,Loc_1141
Band_1142,POP,43,43,Desc 1142,3,11.142,321.0,Album_1142,115200,Front_1142,WHITE,GREEN,SOUTH_KOREA,82,1982-07-23,1242,24.7,Loc_1142
Band_1143,POST_PUNK,44,44,Desc 1143,4,11.143,321.5,Album_1143,115300,Front_1143,GREEN,ORANGE,NORTH_KOREA,83,1983-08-24,1243,24.8,Loc_1143
Band_1144,PSYCHEDELIC_CLOUD_RAP,45,45,Desc 1144,5,11.144,322.0,Album_1144,115400,Front_1144,ORANGE,WHITE,UNITED_KINGDOM,84,1984-01-25,1244,24.9,Loc_1144
Band_1145,ROCK,46,46,Desc 1145,6,11.145,322.5,Album_1145,115500,Front_1145,WHITE,GREEN,FRANCE,85,1985-02-26,1245,25.0,Loc_1145
Band_1146,BLUES,47,47,Desc 1146,7,11.146,323.0,Album_1146,115600,Front_1146,GREEN,ORANGE,SOUTH_KOREA,86,1986-03-27,1246,25.1,Loc_1146
