band.name,band.genre,band.numberOfParticipants,band.singlesCount,band.description,band.albumsCount,coord.x,coord.y,album.name,album.sales,front.name,front.eyeColor,front.hairColor,front.country,front.weight,front.birthday,loc.x,loc.y,loc.name
Band_154,PSYCHEDELIC_CLOUD_RAP,55,5,Description for band 154,15,11.54,115.4,Album_154,16400,Frontman_154,ORANGE,WHITE,SOUTH_KOREA,94,1984-03-15,254,35.9,Location_154
Band_155,ROCK,56,6,Description for band 155,16,11.55,115.5,Album_155,16500,Frontman_155,WHITE,GREEN,NORTH_KOREA,95,1985-04-16,255,36.0,Location_155
Band_156,BLUES,57,7,Description for band 156,17,11.56,115.6,Album_156,16600,Frontman_156,GREEN,ORANGE,UNITED_KINGDOM,96,1986-05-17,256,36.1,Location_156
Band_157,POP,58,8,Description for band 157,18,11.57,115.7,Album_157,16700,Frontman_157,ORANGE,WHITE,FRANCE,97,1987-06-18,257,36.2,Location_157
Band_158,POST_PUNK,59,9,Description for band 158,19,11.58,115.8,Album_158,16800,Frontman_158,WHITE,GREEN,SOUTH_KOREA,98,1988-07-19,258,36.3,Location_158
Band_159,PSYCHEDELIC_CLOUD_RAP,60,10,Description for band 159,20,11.59,115.9,Album_159,16900,Frontman_159,GREEN,ORANGE,NORTH_KOREA,99,1989-08-20,259,36.4,Location_159
Band_160,ROCK,61,11,Description for band 160,1,11.6,116.0,Album_160,17000,Frontman_160,ORANGE,WHITE,UNITED_KINGDOM,60,1980-01-21,260,36.5,Location_160
Band_161,BLUES,62,12,Description for band 161,2,11.61,116.1,Album_161,17100,Frontman_161,WHITE,GREEN,FRANCE,61,1981-02-22,261,36.6,Location_161
Band_162,POP,63,13,Description for band 162,3,11.620000000000001,116.2,Album_162,17200,Frontman_162,GREEN,ORANGE,SOUTH_KOREA,62,1982-03-23,262,36.7,Location_162
Band_163,POST_PUNK,64,14,Description for band 163,4,11.63,116.3,Album_163,17300,Frontman_163,ORANGE,WHITE,NORTH_KOREA,63,1983-04-24,263,36.8,Location_163
Band_164,PSYCHEDELIC_CLOUD_RAP,65,15,Description for band 164,5,11.64,116.4,Album_164,17400,Frontman_164,WHITE,GREEN,UNITED_KINGDOM,64,1984-05-25,264,36.900000000000006,Location_164
Band_165,ROCK,66,16,Description for band 165,6,11.65,116.5,Album_165,17500,Frontman_165,GREEN,ORANGE,FRANCE,65,1985-06-26,265,37.0,Location_165
Band_166,BLUES,67,17,Description for band 166,7,11.66,116.6,Album_166,17600,Frontman_166,ORANGE,WHITE,SOUTH_KOREA,66,1986-07-27,266,37.1,Location_166
Band_167,POP,68,18,Description for band 167,8,11.67,116.7,Album_167,17700,Frontman_167,WHITE,GREEN,NORTH_KOREA,67,1987-08-28,267,37.2,Location_167
Band_168,POST_PUNK,69,19,Description for band 168,9,11.68,116.8,Album_168,17800,Frontman_168,GREEN,ORANGE,UNITED_KINGDOM,68,1988-01-01,268,37.3,Location_168
Band_169,PSYCHEDELIC_CLOUD_RAP,70,20,Description for band 169,10,11.69,116.9,Album_169,17900,Frontman_169,ORANGE,WHITE,FRANCE,69,1989-02-02,269,37.400000000000006,Location_169
Band_170,ROCK,71,21,Description for band 170,11,11.7,117.0,Album_170,18000,Frontman_170,WHITE,GREEN,SOUTH_KOREA,70,1980-03-03,270,37.5,Location_170
Band_171,BLUES,72,22,Description for band 171,12,11.71,117.1,Album_171,18100,Frontman_171,GREEN,ORANGE,NORTH_KOREA,71,1981-04-04,271,37.6,Location_171
Band_172,POP,73,23,Description for band 172,13,11.72,117.2,Album_172,18200,Frontman_172,ORANGE,WHITE,UNITED_KINGDOM,72,1982-05-05,272,37.7,Location_172
Band_173,POST_PUNK,74,24,Description for band 173,14,11.73,117.3,Album_173,18300,Frontman_173,WHITE,GREEN,FRANCE,73,1983-06-06,273,37.8,Location_173
Band_174,PSYCHEDELIC_CLOUD_RAP,75,25,Description for band 174,15,11.74,117.4,Album_174,18400,Frontman_174,GREEN,ORANGE,SOUTH_KOREA,74,1984-07-07,274,37.900000000000006,Location_174
Band_175,ROCK,76,26,Description for band 175,16,11.75,117.5,Album_175,18500,Frontman_175,ORANGE,WHITE,NORTH_KOREA,75,1985-08-08,275,38.0,Location_175
Band_176,BLUES,77,27,Description for band 176,17,11.76,117.6,Album_176,18600,Frontman_176,WHITE,GREEN,UNITED_KINGDOM,76,1986-01-09,276,38.1,Location_176
Band_177,POP,78,28,Description for band 177,18,11.77,117.7,Album_177,18700,Frontman_177,GREEN,ORANGE,FRANCE,77,1987-02-10,277,38.2,Location_177
Band_178,POST_PUNK,79,29,Description for band 178,19,11.78,117.8,Album_178,18800,Frontman_178,ORANGE,WHITE,SOUTH_KOREA,78,1988-03-11,278,38.3,Location_178
Band_179,PSYCHEDELIC_CLOUD_RAP,80,30,Description for band 179,20,11.79,117.9,Album_179,18900,Frontman_179,WHITE,GREEN,NORTH_KOREA,79,1989-04-12,279,38.400000000000006,Location_179
Band_180,ROCK,81,31,Description for band 180,1,11.8,118.0,Album_180,19000,Frontman_180,GREEN,ORANGE,UNITED_KINGDOM,80,1980-05-13,280,38.5,Location_180
Band_181,BLUES,82,32,Description for band 181,2,11.81,118.1,Album_181,19100,Frontman_181,ORANGE,WHITE,FRANCE,81,1981-06-14,281,38.6,Location_181
Band_182,POP,83,33,Description for band 182,3,11.82,118.2,Album_182,19200,Frontman_182,WHITE,GREEN,SOUTH_KOREA,82,1982-07-15,282,38.7,Location_182
Band_183,POST_PUNK,84,34,Description for band 183,4,11.83,118.3,Album_183,19300,Frontman_183,GREEN,ORANGE,NORTH_KOREA,83,1983-08-16,283,38.8,Location_183
Band_184,PSYCHEDELIC_CLOUD_RAP,85,35,Description for band 184,5,11.84,118.4,Album_184,19400,Frontman_184,ORANGE,WHITE,UNITED_KINGDOM,84,1984-01-17,284,38.900000000000006,Location_184
Band_185,ROCK,86,36,Description for band 185,6,11.85,118.5,Album_185,19500,Frontman_185,WHITE,GREEN,FRANCE,85,1985-02-18,285,39.0,Location_185
Band_186,BLUES,87,37,Description for band 186,7,11.86,118.6,Album_186,19600,Frontman_186,GREEN,ORANGE,SOUTH_KOREA,86,1986-03-19,286,39.1,Location_186
Band_187,POP,88,38,Description for band 187,8,11.870000000000001,118.7,Album_187,19700,Frontman_187,ORANGE,WHITE,NORTH_KOREA,87,1987-04-20,287,39.2,Location_187
Band_188,POST_PUNK,89,39,Description for band 188,9,11.88,118.8,Album_188,19800,Frontman_188,WHITE,GREEN,UNITED_KINGDOM,88,1988-05-21,288,39.3,Location_188
Band_189,PSYCHEDELIC_CLOUD_RAP,90,40,Description for band 189,10,11.89,118.9,Album_189,19900,Frontman_189,GREEN,ORANGE,FRANCE,89,1989-06-22,289,39.400000000000006,Location_189
Band_190,ROCK,91,41,Description for band 190,11,11.9,119.0,Album_190,20000,Frontman_190,ORANGE,WHITE,SOUTH_KOREA,90,1980-07-23,290,39.5,Location_190
Band_191,BLUES,92,42,Description for band 191,12,11.91,119.1,Album_191,20100,Frontman_191,WHITE,GREEN,NORTH_KOREA,91,1981-08-24,291,39.6,Location_191
Band_192,POP,93,43,Description for band 192,13,11.92,119.2,Album_192,20200,Frontman_192,GREEN,ORANGE,UNITED_KINGDOM,92,1982-01-25,292,39.7,Location_192
Band_193,POST_PUNK,94,44,Description for band 193,14,11.93,119.3,Album_193,20300,Frontman_193,ORANGE,WHITE,FRANCE,93,1983-02-26,293,39.8,Location_193
Band_194,PSYCHEDELIC_CLOUD_RAP,95,45,Description for band 194,15,11.94,119.4,Album_194,20400,Frontman_194,WHITE,GREEN,SOUTH_KOREA,94,1984-03-27,294,39.900000000000006,Location_194
Band_195,ROCK,96,46,Description for band 195,16,11.95,119.5,Album_195,20500,Frontman_195,GREEN,ORANGE,NORTH_KOREA,95,1985-04-28,295,40.0,Location_195
Band_196,BLUES,97,47,Description for band 196,17,11.96,119.6,Album_196,20600,Frontman_196,ORANGE,WHITE,UNITED_KINGDOM,96,1986-05-01,296,40.1,Location_196
Band_197,POP,98,48,Description for band 197,18,11.97,119.7,Album_197,20700,Frontman_197,WHITE,GREEN,FRANCE,97,1987-06-02,297,40.2,Location_197
Band_198,POST_PUNK,99,49,Description for band 198,19,11.98,119.8,Album_198,20800,Frontman_198,GREEN,ORANGE,SOUTH_KOREA,98,1988-07-03,298,40.3,Location_198
Band_199,PSYCHEDELIC_CLOUD_RAP,100,50,Description for band 199,20,11.99,119.9,Album_199,20900,Frontman_199,ORANGE,WHITE,NORTH_KOREA,99,1989-08-04,299,40.400000000000006,Location_199
Band_200,ROCK,1,1,Description for band 200,1,12.0,120.0,Album_200,21000,Frontman_200,WHITE,GREEN,UNITED_KINGDOM,60,1980-01-05,300,40.5,Location_200
Band_201,BLUES,2,2,Description for band 201,2,12.01,120.1,Album_201,21100,Frontman_201,GREEN,ORANGE,FRANCE,61,1981-02-06,301,40.6,Location_201
Band_202,POP,3,3,Description for band 202,3,12.02,120.2,Album_202,21200,Frontman_202,ORANGE,WHITE,SOUTH_KOREA,62,1982-03-07,302,40.7,Location_202
Band_203,POST_PUNK,4,4,Description for band 203,4,12.030000000000001,120.3,Album_203,21300,Frontman_203,WHITE,GREEN,NORTH_KOREA,63,1983-04-08,303,40.8,Location_203
Band_204,PSYCHEDELIC_CLOUD_RAP,5,5,Description for band 204,5,12.04,120.4,Album_204,21400,Frontman_204,GREEN,ORANGE,UNITED_KINGDOM,64,1984-05-09,304,40.900000000000006,Location_204
Band_205,ROCK,6,6,Description for band 205,6,12.05,120.5,Album_205,21500,Frontman_205,ORANGE,WHITE,FRANCE,65,1985-06-10,305,41.0,Location_205
Band_206,BLUES,7,7,Description for band 206,7,12.06,120.6,Album_206,21600,Frontman_206,WHITE,GREEN,SOUTH_KOREA,66,1986-07-11,306,41.1,Location_206
Band_207,POP,8,8,Description for band 207,8,12.07,120.7,Album_207,21700,Frontman_207,GREEN,ORANGE,NORTH_KOREA,67,1987-08-12,307,41.2,Location_207
Band_208,POST_PUNK,9,9,Description for band 208,9,12.08,120.8,Album_208,21800,Frontman_208,ORANGE,WHITE,UNITED_KINGDOM,68,1988-01-13,308,41.3,Location_208
Band_209,PSYCHEDELIC_CLOUD_RAP,10,10,Description for band 209,10,12.09,120.9,Album_209,21900,Frontman_209,WHITE,GREEN,FRANCE,69,1989-02-14,309,41.400000000000006,Location_209
Band_210,ROCK,11,11,Description for band 210,11,12.1,121.0,Album_210,22000,Frontman_210,GREEN,ORANGE,SOUTH_KOREA,70,1980-03-15,310,41.5,Location_210
Band_211,BLUES,12,12,Description for band 211,12,12.11,121.1,Album_211,22100,Frontman_211,ORANGE,WHITE,NORTH_KOREA,71,1981-04-16,311,41.6,Location_211
Band_212,POP,13,13,Description for band 212,13,12.120000000000001,121.2,Album_212,22200,Frontman_212,WHITE,GREEN,UNITED_KINGDOM,72,1982-05-17,312,41.7,Location_212
Band_213,POST_PUNK,14,14,Description for band 213,14,12.129999999999999,121.3,Album_213,22300,Frontman_213,GREEN,ORANGE,FRANCE,73,1983-06-18,313,41.8,Location_213
Band_214,PSYCHEDELIC_CLOUD_RAP,15,15,Description for band 214,15,12.14,121.4,Album_214,22400,Frontman_214,ORANGE,WHITE,SOUTH_KOREA,74,1984-07-19,314,41.900000000000006,Location_214
Band_215,ROCK,16,16,Description for band 215,16,12.15,121.5,Album_215,22500,Frontman_215,WHITE,GREEN,NORTH_KOREA,75,1985-08-20,315,42.0,Location_215
Band_216,BLUES,17,17,Description for band 216,17,12.16,121.6,Album_216,22600,Frontman_216,GREEN,ORANGE,UNITED_KINGDOM,76,1986-01-21,316,42.1,Location_216
Band_217,POP,18,18,Description for band 217,18,12.17,121.7,Album_217,22700,Frontman_217,ORANGE,WHITE,FRANCE,77,1987-02-22,317,42.2,Location_217
Band_218,POST_PUNK,19,19,Description for band 218,19,12.18,121.8,Album_218,22800,Frontman_218,WHITE,GREEN,SOUTH_KOREA,78,1988-03-23,318,42.3,Location_218
Band_219,PSYCHEDELIC_CLOUD_RAP,20,20,Description for band 219,20,12.19,121.9,Album_219,22900,Frontman_219,GREEN,ORANGE,NORTH_KOREA,79,1989-04-24,319,42.400000000000006,Location_219
Band_220,ROCK,21,21,Description for band 220,1,12.2,122.0,Album_220,23000,Frontman_220,ORANGE,WHITE,UNITED_KINGDOM,80,1980-05-25,320,42.5,Location_220
Band_221,BLUES,22,22,Description for band 221,2,12.21,122.1,Album_221,23100,Frontman_221,WHITE,GREEN,FRANCE,81,1981-06-26,321,42.6,Location_221
Band_222,POP,23,23,Description for band 222,3,12.22,122.2,Album_222,23200,Frontman_222,GREEN,ORANGE,SOUTH_KOREA,82,1982-07-27,322,42.7,Location_222
Band_223,POST_PUNK,24,24,Description for band 223,4,12.23,122.3,Album_223,23300,Frontman_223,ORANGE,WHITE,NORTH_KOREA,83,1983-08-28,323,42.8,Location_223
Band_224,PSYCHEDELIC_CLOUD_RAP,25,25,Description for band 224,5,12.24,122.4,Album_224,23400,Frontman_224,WHITE,GREEN,UNITED_KINGDOM,84,1984-01-01,324,42.900000000000006,Location_224
Band_225,ROCK,26,26,Description for band 225,6,12.25,122.5,Album_225,23500,Frontman_225,GREEN,ORANGE,FRANCE,85,1985-02-02,325,43.0,Location_225
Band_226,BLUES,27,27,Description for band 226,7,12.26,122.6,Album_226,23600,Frontman_226,ORANGE,WHITE,SOUTH_KOREA,86,1986-03-03,326,43.1,Location_226
Band_227,POP,28,28,Description for band 227,8,12.27,122.7,Album_227,23700,Frontman_227,WHITE,GREEN,NORTH_KOREA,87,1987-04-04,327,43.2,Location_227
Band_228,POST_PUNK,29,29,Description for band 228,9,12.280000000000001,122.8,Album_228,23800,Frontman_228,GREEN,ORANGE,UNITED_KINGDOM,88,1988-05-05,328,43.3,Location_228
Band_229,PSYCHEDELIC_CLOUD_RAP,30,30,Description for band 229,10,12.29,122.9,Album_229,23900,Frontman_229,ORANGE,WHITE,FRANCE,89,1989-06-06,329,43.400000000000006,Location_229
Band_230,ROCK,31,31,Description for band 230,11,12.3,123.0,Album_230,24000,Frontman_230,WHITE,GREEN,SOUTH_KOREA,90,1980-07-07,330,43.5,Location_230
Band_231,BLUES,32,32,Description for band 231,12,12.31,123.1,Album_231,24100,Frontman_231,GREEN,ORANGE,NORTH_KOREA,91,1981-08-08,331,43.6,Location_231
Band_232,POP,33,33,Description for band 232,13,12.32,123.2,Album_232,24200,Frontman_232,ORANGE,WHITE,UNITED_KINGDOM,92,1982-01-09,332,43.7,Location_232
Band_233,POST_PUNK,34,34,Description for band 233,14,12.33,123.3,Album_233,24300,Frontman_233,WHITE,GREEN,FRANCE,93,1983-02-10,333,43.8,Location_233
Band_234,PSYCHEDELIC_CLOUD_RAP,35,35,Description for band 234,15,12.34,123.4,Album_234,24400,Frontman_234,GREEN,ORANGE,SOUTH_KOREA,94,1984-03-11,334,43.900000000000006,Location_234
Band_235,ROCK,36,36,Description for band 235,16,12.35,123.5,Album_235,24500,Frontman_235,ORANGE,WHITE,NORTH_KOREA,95,1985-04-12,335,44.0,Location_235
Band_236,BLUES,37,37,Description for band 236,17,12.36,123.6,Album_236,24600,Frontman_236,WHITE,GREEN,UNITED_KINGDOM,96,1986-05-13,336,44.1,Location_236
Band_237,POP,38,38,Description for band 237,18,12.370000000000001,123.7,Album_237,24700,Frontman_237,GREEN,ORANGE,FRANCE,97,1987-06-14,337,44.2,Location_237
Band_238,POST_PUNK,39,39,Description for band 238,19,12.379999999999999,123.8,Album_238,24800,Frontman_238,ORANGE,WHITE,SOUTH_KOREA,98,1988-07-15,338,44.3,Location_238
Band_239,PSYCHEDELIC_CLOUD_RAP,40,40,Description for band 239,20,12.39,123.9,Album_239,24900,Frontman_239,WHITE,GREEN,NORTH_KOREA,99,1989-08-16,339,44.400000000000006,Location_239
Band_240,ROCK,41,41,Description for band 240,1,12.4,124.0,Album_240,25000,Frontman_240,GREEN,ORANGE,UNITED_KINGDOM,60,1980-01-17,340,44.5,Location_240
Band_241,BLUES,42,42,Description for band 241,2,12.41,124.1,Album_241,25100,Frontman_241,ORANGE,WHITE,FRANCE,61,1981-02-18,341,44.6,Location_241
Band_242,POP,43,43,Description for band 242,3,12.42,124.2,Album_242,25200,Frontman_242,WHITE,GREEN,SOUTH_KOREA,62,1982-03-19,342,44.7,Location_242
Band_243,POST_PUNK,44,44,Description for band 243,4,12.43,124.3,Album_243,25300,Frontman_243,GREEN,ORANGE,NORTH_KOREA,63,1983-04-20,343,44.8,Location_243
Band_244,PSYCHEDELIC_CLOUD_RAP,45,45,Description for band 244,5,12.44,124.4,Album_244,25400,Frontman_244,ORANGE,WHITE,UNITED_KINGDOM,64,1984-05-21,344,44.900000000000006,Location_244
Band_245,ROCK,46,46,Description for band 245,6,12.45,124.5,Album_245,25500,Frontman_245,WHITE,GREEN,FRANCE,65,1985-06-22,345,45.0,Location_245
Band_246,BLUES,47,47,Description for band 246,7,12.46,124.6,Album_246,25600,Frontman_246,GREEN,ORANGE,SOUTH_KOREA,66,1986-07-23,346,45.1,Location_246
Band_247,POP,48,48,Description for band 247,8,12.47,124.7,Album_247,25700,Frontman_247,ORANGE,WHITE,NORTH_KOREA,67,1987-08-24,347,45.2,Location_247
Band_248,POST_PUNK,49,49,Description for band 248,9,12.48,124.8,Album_248,25800,Frontman_248,WHITE,GREEN,UNITED_KINGDOM,68,1988-01-25,348,45.3,Location_248
Band_249,PSYCHEDELIC_CLOUD_RAP,50,50,Description for band 249,10,12.49,124.9,Album_249,25900,Frontman_249,GREEN,ORANGE,FRANCE,69,1989-02-26,349,45.400000000000006,Location_249
Band_250,ROCK,51,1,Description for band 250,11,12.5,125.0,Album_250,26000,Frontman_250,ORANGE,WHITE,SOUTH_KOREA,70,1980-03-27,350,45.5,Location_250
Band_251,BLUES,52,2,Description for band 251,12,12.51,125.1,Album_251,26100,Frontman_251,WHITE,GREEN,NORTH_KOREA,71,1981-04-28,351,45.6,Location_251
Band_252,POP,53,3,Description for band 252,13,12.52,125.2,Album_252,26200,Frontman_252,GREEN,ORANGE,UNITED_KINGDOM,72,1982-05-01,352,45.7,Location_252
Band_253,POST_PUNK,54,4,Description for band 253,14,12.530000000000001,125.3,Album_253,26300,Frontman_253,ORANGE,WHITE,FRANCE,73,1983-06-02,353,45.8,Location_253
Band_254,PSYCHEDELIC_CLOUD_RAP,55,5,Description for band 254,15,12.54,125.4,Album_254,26400,Frontman_254,WHITE,GREEN,SOUTH_KOREA,74,1984-07-03,354,45.900000000000006,Location_254
Band_255,ROCK,56,6,Description for band 255,16,12.55,125.5,Album_255,26500,Frontman_255,GREEN,ORANGE,NORTH_KOREA,75,1985-08-04,355,46.0,Location_255
Band_256,BLUES,57,7,Description for band 256,17,12.56,125.6,Album_256,26600,Frontman_256,ORANGE,WHITE,UNITED_KINGDOM,76,1986-01-05,356,46.1,Location_256
Band_257,POP,58,8,Description for band 257,18,12.57,125.7,Album_257,26700,Frontman_257,WHITE,GREEN,FRANCE,77,1987-02-06,357,46.2,Location_257
Band_258,POST_PUNK,59,9,Description for band 258,19,12.58,125.8,Album_258,26800,Frontman_258,GREEN,ORANGE,SOUTH_KOREA,78,1988-03-07,358,46.3,Location_258
Band_259,PSYCHEDELIC_CLOUD_RAP,60,10,Description for band 259,20,12.59,125.9,Album_259,26900,Frontman_259,ORANGE,WHITE,NORTH_KOREA,79,1989-04-08,359,46.400000000000006,Location_259
Band_260,ROCK,61,11,Description for band 260,1,12.6,126.0,Album_260,27000,Frontman_260,WHITE,GREEN,UNITED_KINGDOM,80,1980-05-09,360,46.5,Location_260
Band_261,BLUES,62,12,Description for band 261,2,12.61,126.1,Album_261,27100,Frontman_261,GREEN,ORANGE,FRANCE,81,1981-06-10,361,46.6,Location_261
Band_262,POP,63,13,Description for band 262,3,12.620000000000001,126.2,Album_262,27200,Frontman_262,ORANGE,WHITE,SOUTH_KOREA,82,1982-07-11,362,46.7,Location_262
Band_263,POST_PUNK,64,14,Description for band 263,4,12.629999999999999,126.3,Album_263,27300,Frontman_263,WHITE,GREEN,NORTH_KOREA,83,1983-08-12,363,46.8,Location_263
Band_264,PSYCHEDELIC_CLOUD_RAP,65,15,Description for band 264,5,12.64,126.4,Album_264,27400,Frontman_264,GREEN,ORANGE,UNITED_KINGDOM,84,1984-01-13,364,46.900000000000006,Location_264
Band_265,ROCK,66,16,Description for band 265,6,12.65,126.5,Album_265,27500,Frontman_265,ORANGE,WHITE,FRANCE,85,1985-02-14,365,47.0,Location_265
Band_266,BLUES,67,17,Description for band 266,7,12.66,126.6,Album_266,27600,Frontman_266,WHITE,GREEN,SOUTH_KOREA,86,1986-03-15,366,47.1,Location_266
Band_267,POP,68,18,Description for band 267,8,12.67,126.7,Album_267,27700,Frontman_267,GREEN,ORANGE,NORTH_KOREA,87,1987-04-16,367,47.2,Location_267
Band_268,POST_PUNK,69,19,Description for band 268,9,12.68,126.8,Album_268,27800,Frontman_268,ORANGE,WHITE,UNITED_KINGDOM,88,1988-05-17,368,47.3,Location_268
Band_269,PSYCHEDELIC_CLOUD_RAP,70,20,Description for band 269,10,12.69,126.9,Album_269,27900,Frontman_269,WHITE,GREEN,FRANCE,89,1989-06-18,369,47.400000000000006,Location_269
Band_270,ROCK,71,21,Description for band 270,11,12.7,127.0,Album_270,28000,Frontman_270,GREEN,ORANGE,SOUTH_KOREA,90,1980-07-19,370,47.5,Location_270
Band_271,BLUES,72,22,Description for band 271,12,12.71,127.1,Album_271,28100,Frontman_271,ORANGE,WHITE,NORTH_KOREA,91,1981-08-20,371,47.6,Location_271
Band_272,POP,73,23,Description for band 272,13,12.72,127.2,Album_272,28200,Frontman_272,WHITE,GREEN,UNITED_KINGDOM,92,1982-01-21,372,47.7,Location_272
Band_273,POST_PUNK,74,24,Description for band 273,14,12.73,127.3,Album_273,28300,Frontman_273,GREEN,ORANGE,FRANCE,93,1983-02-22,373,47.8,Location_273
Band_274,PSYCHEDELIC_CLOUD_RAP,75,25,Description for band 274,15,12.74,127.4,Album_274,28400,Frontman_274,ORANGE,WHITE,SOUTH_KOREA,94,1984-03-23,374,47.900000000000006,Location_274
Band_275,ROCK,76,26,Description for band 275,16,12.75,127.5,Album_275,28500,Frontman_275,WHITE,GREEN,NORTH_KOREA,95,1985-04-24,375,48.0,Location_275
Band_276,BLUES,77,27,Description for band 276,17,12.76,127.6,Album_276,28600,Frontman_276,GREEN,ORANGE,UNITED_KINGDOM,96,1986-05-25,376,48.1,Location_276
Band_277,POP,78,28,Description for band 277,18,12.77,127.7,Album_277,28700,Frontman_277,ORANGE,WHITE,FRANCE,97,1987-06-26,377,48.2,Location_277
Band_278,POST_PUNK,79,29,Description for band 278,19,12.780000000000001,127.8,Album_278,28800,Frontman_278,WHITE,GREEN,SOUTH_KOREA,98,1988-07-27,378,48.3,Location_278
Band_279,PSYCHEDELIC_CLOUD_RAP,80,30,Description for band 279,20,12.79,127.9,Album_279,28900,Frontman_279,GREEN,ORANGE,NORTH_KOREA,99,1989-08-28,379,48.400000000000006,Location_279
Band_280,ROCK,81,31,Description for band 280,1,12.8,128.0,Album_280,29000,Frontman_280,ORANGE,WHITE,UNITED_KINGDOM,60,1980-01-01,380,48.5,Location_280
Band_281,BLUES,82,32,Description for band 281,2,12.81,128.1,Album_281,29100,Frontman_281,WHITE,GREEN,FRANCE,61,1981-02-02,381,48.6,Location_281
Band_282,POP,83,33,Description for band 282,3,12.82,128.2,Album_282,29200,Frontman_282,GREEN,ORANGE,SOUTH_KOREA,62,1982-03-03,382,48.7,Location_282
Band_283,POST_PUNK,84,34,Description for band 283,4,12.83,128.3,Album_283,29300,Frontman_283,ORANGE,WHITE,NORTH_KOREA,63,1983-04-04,383,48.8,Location_283
Band_284,PSYCHEDELIC_CLOUD_RAP,85,35,Description for band 284,5,12.84,128.4,Album_284,29400,Frontman_284,WHITE,GREEN,UNITED_KINGDOM,64,1984-05-05,384,48.900000000000006,Location_284
Band_285,ROCK,86,36,Description for band 285,6,12.85,128.5,Album_285,29500,Frontman_285,GREEN,ORANGE,FRANCE,65,1985-06-06,385,49.0,Location_285
Band_286,BLUES,87,37,Description for band 286,7,12.86,128.6,Album_286,29600,Frontman_286,ORANGE,WHITE,SOUTH_KOREA,66,1986-07-07,386,49.1,Location_286
Band_287,POP,88,38,Description for band 287,8,12.870000000000001,128.7,Album_287,29700,Frontman_287,WHITE,GREEN,NORTH_KOREA,67,1987-08-08,387,49.2,Location_287
Band_288,POST_PUNK,89,39,Description for band 288,9,12.879999999999999,128.8,Album_288,29800,Frontman_288,GREEN,ORANGE,UNITED_KINGDOM,68,1988-01-09,388,49.3,Location_288
Band_289,PSYCHEDELIC_CLOUD_RAP,90,40,Description for band 289,10,12.89,128.9,Album_289,29900,Frontman_289,ORANGE,WHITE,FRANCE,69,1989-02-10,389,49.400000000000006,Location_289
Band_290,ROCK,91,41,Description for band 290,11,12.9,129.0,Album_290,30000,Frontman_290,WHITE,GREEN,SOUTH_KOREA,70,1980-03-11,390,49.5,Location_290
Band_291,BLUES,92,42,Description for band 291,12,12.91,129.1,Album_291,30100,Frontman_291,GREEN,ORANGE,NORTH_KOREA,71,1981-04-12,391,49.6,Location_291
Band_292,POP,93,43,Description for band 292,13,12.92,129.2,Album_292,30200,Frontman_292,ORANGE,WHITE,UNITED_KINGDOM,72,1982-05-13,392,49.7,Location_292
Band_293,POST_PUNK,94,44,Description for band 293,14,12.93,129.3,Album_293,30300,Frontman_293,WHITE,GREEN,FRANCE,73,1983-06-14,393,49.8,Location_293
Band_294,PSYCHEDELIC_CLOUD_RAP,95,45,Description for band 294,15,12.94,129.4,Album_294,30400,Frontman_294,GREEN,ORANGE,SOUTH_KOREA,74,1984-07-15,394,49.900000000000006,Location_294
Band_295,ROCK,96,46,Description for band 295,16,12.95,129.5,Album_295,30500,Frontman_295,ORANGE,WHITE,NORTH_KOREA,75,1985-08-16,395,50.0,Location_295
Band_296,BLUES,97,47,Description for band 296,17,12.96,129.6,Album_296,30600,Frontman_296,WHITE,GREEN,UNITED_KINGDOM,76,1986-01-17,396,50.1,Location_296
Band_297,POP,98,48,Description for band 297,18,12.97,129.7,Album_297,30700,Frontman_297,GREEN,ORANGE,FRANCE,77,1987-02-18,397,50.2,Location_297
Band_298,POST_PUNK,99,49,Description for band 298,19,12.98,129.8,Album_298,30800,Frontman_298,ORANGE,WHITE,SOUTH_KOREA,78,1988-03-19,398,50.3,Location_298
Band_299,PSYCHEDELIC_CLOUD_RAP,100,50,Description for band 299,20,12.99,129.9,Album_299,30900,Frontman_299,WHITE,GREEN,NORTH_KOREA,79,1989-04-20,399,50.400000000000006,Location_299
Band_300,ROCK,1,1,Description for band 300,1,13.0,130.0,Album_300,31000,Frontman_300,GREEN,ORANGE,UNITED_KINGDOM,80,1980-05-21,400,50.5,Location_300
Band_301,BLUES,2,2,Description for band 301,2,13.01,130.1,Album_301,31100,Frontman_301,ORANGE,WHITE,FRANCE,81,1981-06-22,401,50.6,Location_301
Band_302,POP,3,3,Description for band 302,3,13.02,130.2,Album_302,31200,Frontman_302,WHITE,GREEN,SOUTH_KOREA,82,1982-07-23,402,50.7,Location_302
Band_303,POST_PUNK,4,4,Description for band 303,4,13.030000000000001,130.3,Album_303,31300,Frontman_303,GREEN,ORANGE,NORTH_KOREA,83,1983-08-24,403,50.8,Location_303
Band_304,PSYCHEDELIC_CLOUD_RAP,5,5,Description for band 304,5,13.04,130.4,Album_304,31400,Frontman_304,ORANGE,WHITE,UNITED_KINGDOM,84,1984-01-25,404,50.900000000000006,Location_304
Band_305,ROCK,6,6,Description for band 305,6,13.05,130.5,Album_305,31500,Frontman_305,WHITE,GREEN,FRANCE,85,1985-02-26,405,51.0,Location_305
